Tweet,Label
oooohh i love being stuck in a super heavy friday traffic in the center of kl been looking forward to this since morning,1
i just love bring woke up by other people's alarms,1
i love being ignored it just boosts my confidence,1
i just love getting blown off like its just such an amazing feeling we should just do this all the time #not #pissed #ugh,1
i love being ignored to be fair really makes my day,1
i love getting lectured about nonsensical things when i call home,1
dont you just love getting locked out of your house i know i do #not #fuckthis,1
i love being talked to like a first grader,1
love love love when people don't reply,1
i love being blinded by ass holes who don't turn there brights off,1
absolutely love getting made fun of by my sister it really makes my day {number} better than it was,1
i love being ignored when all i wanna do is help <3,1
i just love being treated bad #makesmyday,1
i love getting invited everywhere still,1
i love being talked down to,1
oh how i love bein accused of lyin bein disrespectful and rude,1
oh how i love getting blamed for everything :),1
i just love getting cussed at nothing new,1
i just love being left alone honestly it's so awesome i wish it would be all the time,1
yeah because i just love being called fat not,1
oh i just love being ignored keep it up -_- #tothemax,1
or don't respond cool i love being ignored best feeling ever,1
don't you just love being awakened before your alarm clock goes off i know i do,1
i really love getting blown off last minute #myfavorite,1
working all weekend again ohhh i love working hate alcohol anyway it's just for wasters,1
every year i'm here we have bad weather the client blames me for it it makes them love getting audited that much more,1
omg i love getting played hahaha feels amazing haha yay lol,1
i love getting stopped by every red light possible when i'm running late somewhere,1
i love getting calls from and when they're high,1
f cking love being ignored thank you so much my favorite thing #asshole,1
i love getting woken up by the dang thunder,1
i just love coming come and cleaning for two hours especially when it isn't even my mess #loveit,1
ohhh how much i love being ignored makes me so happy lol,1
just love getting charged a {number} convenience charge at ticketmaster for being able to print my own tickets,1
i love being spoken to like i'm a moron,1
yeah i love being ignored by my bf when i'm at his house #not,1
i love being woken up by my own car alarm,1
why yes i love being ignored i only txted you to practice my texting #annoyed,1
i love getting sticked at least we know you aren't doing any drugs that contain a needle,1
i love being ditched so you can play minecraft,1
i love being stuck home and writing college essays all night,1
yay i love being called stupid over the phone #hellweek,1
i love being ignored really i do,1
i love love love to sit in the car and wait for {number} minutes while my boyfriend talks to people,1
i love getting yelled at it's the best feeling guess children do everything wrong #whoops #ourfault,1
mmm i love being ignored it is seriously my favorite thing ever,1
i love being stood up especially when i am being nice and got you a present,1
i love getting yelled at for something out of my control,1
oh i just love getting hit on by creeps at terms,1
who doesnt love being woken up at {number} {number} #ahhh,1
i love being ignored it's unreal #ignorantcunt,1
i love getting stalked it's pretty awesome,1
love love love love getting bitched at by my mom #favoritethingever,1
i love being ignored makes me the happiest person in the,1
i just love being treated like i'm worthless,1
new roof today i hope the workers start even earlier tomorrow because i love being woken up by the pounding,1
i love being told how to do my job #saidnooneever,1
i just love being hung up on,1
yay love being let down :-),1
oh how i love being welcomed home this way not #cool,1
absolutely love being talked to like i'm a piece of dirt,1
i love being ignored i really do,1
i love being lied to love it so much,1
i just love gettin hit on by {number} year olds,1
i love being ignored hahaha not #whyy #what #did #i #do #to #you,1
i just love getting done with a test that i know i will do awful on cause we aren't given enough time to do it,1
i just love getting soak and wet walking to class,1
